,Date,Manner of Death,Armed,Age,Gender,Race,City,State,Signs of Mental Illness,Threat Level,Flee,Body Camera,Longitude,Latitude,Is Geocoding Exact
1261,2016-04-05,Shot,Knife,52.0,Male,"White, non-Hispanic",West Springfield,Massachusetts,True,Other,Not fleeing,False,-72.627,42.133,True
1262,2016-04-05,Shot,Unarmed,44.0,Male,"Black, non-Hispanic",Indianapolis,Indiana,False,Attack,Not fleeing,True,-86.117,39.797,True
1263,2016-04-06,Shot,Ax,60.0,Male,"White, non-Hispanic",Oak Hill,Ohio,False,Other,Not fleeing,False,-82.67,38.876999999999995,True
1264,2016-04-06,Shot,Ax,40.0,Female,"Black, non-Hispanic",Gallatin,Tennessee,False,Attack,Not fleeing,True,-86.436,36.37,True
1265,2016-04-06,Shot and Tasered,Knife,20.0,Male,Hispanic,Sylmar,California,True,Attack,Not fleeing,False,-118.45299999999999,34.308,True
1266,2016-04-07,Shot,Knife,45.0,Male,Hispanic,San Francisco,California,False,Other,Not fleeing,False,-122.416,37.762,True
1267,2016-04-07,Shot,,44.0,Male,"White, non-Hispanic",Omaha,Nebraska,False,Attack,Not fleeing,False,-95.96,41.211999999999996,True
1268,2016-04-08,Shot,Knife,40.0,Male,"Black, non-Hispanic",Sacramento,California,True,Other,Foot,False,-121.44,38.482,True
1269,2016-04-08,Shot,Hatchet,25.0,Female,"White, non-Hispanic",Lake Hallie,Wisconsin,True,Other,Not fleeing,False,-91.441,44.876000000000005,True
1270,2016-04-08,Shot,Knife,43.0,Male,"Black, non-Hispanic",Kentwood,Michigan,False,Other,Not fleeing,True,-85.60700000000001,42.897,True
1271,2016-04-09,Shot,Gun,27.0,Male,"Black, non-Hispanic",New Brunswick,New Jersey,False,Attack,Foot,False,-74.468,40.486999999999995,True
1272,2016-04-09,Shot,Gun,19.0,Male,"Black, non-Hispanic",Philadelphia,Pennsylvania,False,Attack,Foot,False,-75.143,40.04,True
1273,2016-04-10,Shot,Gun,39.0,Male,"White, non-Hispanic",Modesto,California,False,Other,Car,False,-120.962,37.649,True
1274,2016-04-10,Shot,Knife,30.0,Male,"White, non-Hispanic",Rotterdam,New York,True,Attack,Not fleeing,False,-73.936,42.776,True
1275,2016-04-10,Shot,Knife,28.0,Male,Hispanic,Los Angeles,California,False,Attack,Not fleeing,False,-118.226,34.049,True
1276,2016-04-11,Shot,Gun,22.0,Male,Hispanic,Las Vegas,Nevada,False,Attack,Not fleeing,False,-115.154,36.148,True
1277,2016-04-11,Shot,Gun,16.0,Male,"Black, non-Hispanic",Chicago,Illinois,False,Attack,Foot,False,-87.711,41.867,True
1278,2016-04-12,Shot,Unarmed,40.0,Male,"White, non-Hispanic",Denver,Colorado,False,Other,Car,False,-104.99,39.736999999999995,True
1279,2016-04-12,Shot,Gun,38.0,Male,Hispanic,Benton,Illinois,False,Attack,Car,False,-88.935,37.957,True
1280,2016-04-12,Shot,,20.0,Male,"White, non-Hispanic",Noma,Florida,False,Other,Car,True,-85.80799999999999,30.874000000000002,True
1281,2016-04-13,Shot,,35.0,Male,"Black, non-Hispanic",Stockton,California,False,Attack,Not fleeing,False,-121.295,38.024,True
1282,2016-04-13,Shot,Gun,52.0,Male,"White, non-Hispanic",Llano,Texas,False,Attack,Not fleeing,False,-98.639,30.718000000000004,True
1283,2016-04-13,Shot,Gun,26.0,Male,"White, non-Hispanic",Sparta,Tennessee,False,Attack,Car,False,-85.493,36.035,True
1284,2016-04-14,Shot and Tasered,Unarmed,54.0,Male,"White, non-Hispanic",McPherson,Kansas,True,Attack,Not fleeing,False,-97.574,38.376999999999995,True
1285,2016-04-15,Shot,Baseball Bat,38.0,Male,Hispanic,Lake Elsinore,California,False,Other,Not fleeing,False,-117.333,33.669000000000004,True
1286,2016-04-15,Shot,Gun,52.0,Male,"White, non-Hispanic",Cache,Oklahoma,True,Attack,Not fleeing,False,-98.603,34.604,True
1287,2016-04-15,Shot,,26.0,Male,"White, non-Hispanic",Muncie,Indiana,False,Attack,Foot,True,-85.339,40.193000000000005,True
1288,2016-04-16,Shot,Gun,53.0,Male,"White, non-Hispanic",Antioch,Illinois,False,Attack,Not fleeing,False,-88.14399999999999,42.473,True
1289,2016-04-17,Shot,Gun,35.0,Female,"Black, non-Hispanic",Dayton,Ohio,False,Other,Car,False,-84.243,39.742,True
1290,2016-04-17,Shot,Unarmed,22.0,Male,"White, non-Hispanic",El Paso,Texas,True,Other,Not fleeing,False,-106.554,31.872,True
1291,2016-04-17,Shot,Gun,31.0,Male,"Black, non-Hispanic",Vineland,New Jersey,False,Attack,Foot,False,-75.02199999999999,39.481,True
1292,2016-04-17,Shot,Gun,32.0,Male,"Black, non-Hispanic",New York,New York,False,Attack,Foot,False,-73.805,40.679,True
1293,2016-04-17,Shot,,37.0,Male,"Black, non-Hispanic",Troy,New York,False,Attack,Car,False,-73.683,42.74,True
1294,2016-04-18,Shot,Gun,28.0,Male,"Black, non-Hispanic",Greenbelt,Maryland,False,Attack,Not fleeing,False,-76.90100000000001,39.004,True
1295,2016-04-18,Shot,Gun,18.0,Male,"Black, non-Hispanic",Mableton,Georgia,False,Attack,Not fleeing,False,-84.564,33.798,True
1296,2016-04-19,Shot,Gun,41.0,Male,Asian,Charlotte,North Carolina,True,Attack,Not fleeing,False,-80.936,35.246,True
1297,2016-04-19,Shot,Gun,15.0,Male,"Black, non-Hispanic",St. Louis,Missouri,False,Attack,Other,False,-90.219,38.654,True
1298,2016-04-19,Shot,Gun,38.0,Male,"White, non-Hispanic",Brooksville,Alabama,False,Attack,Car,False,-86.84899999999999,34.172,True
1299,2016-04-20,Shot,Gun,41.0,Male,"White, non-Hispanic",Homestead,Florida,False,Attack,Not fleeing,False,-80.484,25.493000000000002,True
1300,2016-04-20,Shot,Unknown Weapon,52.0,Male,"White, non-Hispanic",Perryville,Arkansas,False,Other,Not fleeing,False,-92.795,35.016999999999996,True
1301,2016-04-21,Shot,Knife,48.0,Male,Hispanic,Everett,Massachusetts,False,Other,Not fleeing,False,-71.042,42.403,True
1302,2016-04-22,Shot,Knife,29.0,Male,"White, non-Hispanic",Austin,Texas,True,Attack,Not fleeing,False,-97.837,30.221,True
1303,2016-04-22,Shot,Knife,51.0,Male,"White, non-Hispanic",Berne,New York,True,Attack,Not fleeing,False,-74.183,42.589,True
1304,2016-04-23,Shot,,21.0,Male,"Black, non-Hispanic",Fort Pierce,Florida,False,Attack,Car,False,-80.344,27.456999999999997,True
1305,2016-04-23,Shot,Gun,24.0,Male,"White, non-Hispanic",Chandler,Arizona,True,Attack,Not fleeing,False,-111.84100000000001,33.254,True
1306,2016-04-23,Shot,Gun,18.0,Male,"White, non-Hispanic",Antigo,Wisconsin,False,Attack,Not fleeing,False,-89.152,45.14,True
1307,2016-04-23,Shot,Gun,30.0,Male,"White, non-Hispanic",Norfolk,Virginia,True,Attack,Not fleeing,False,-76.278,36.86,True
1308,2016-04-23,Shot and Tasered,,33.0,Male,"Black, non-Hispanic",Fayetteville,Arkansas,False,Other,Car,True,-94.15299999999999,36.098,True
1309,2016-04-25,Shot,Gun,60.0,Female,"White, non-Hispanic",East Flat Rock,North Carolina,True,Attack,Not fleeing,False,-82.41799999999999,35.285,True
1310,2016-04-26,Shot,Gun,28.0,Male,"White, non-Hispanic",Lakewood,Colorado,False,Attack,Foot,False,-105.08200000000001,39.724000000000004,True
1311,2016-04-26,Shot,Gun,26.0,Male,"Black, non-Hispanic",Chesapeake,Virginia,True,Attack,Not fleeing,True,-76.233,36.817,True
1312,2016-04-26,Shot,Gun,24.0,Female,"White, non-Hispanic",Albuquerque,New Mexico,True,Attack,Car,False,-106.527,35.146,True
1313,2016-04-26,Shot,Gun,44.0,Male,"White, non-Hispanic",Kingsbury,Texas,False,Other,Other,False,-97.823,29.649,True
1314,2016-04-27,Shot,Machete,34.0,Male,Asian,Atlanta,Georgia,False,Other,Not fleeing,False,-84.26799999999999,33.854,True
1315,2016-04-27,Shot,Gun,21.0,Male,"White, non-Hispanic",Westminster,Colorado,False,Attack,Not fleeing,False,-105.044,39.829,True
1316,2016-04-27,Shot,Gun,36.0,Male,"White, non-Hispanic",Milcreek,Utah,False,Attack,Not fleeing,False,-111.87200000000001,40.678000000000004,True
1317,2016-04-28,Shot,Knife,37.0,Male,"Black, non-Hispanic",Miami,Florida,False,Attack,Not fleeing,False,-80.206,25.776,True
1318,2016-04-28,Shot,Gun,53.0,Male,"White, non-Hispanic",Boise,Idaho,True,Attack,Not fleeing,True,-116.316,43.553000000000004,True
1319,2016-04-28,Shot,,24.0,Male,"Black, non-Hispanic",Houston,Texas,False,Other,Car,False,-95.186,29.843000000000004,True
1320,2016-04-28,Shot and Tasered,Knife,45.0,Male,"White, non-Hispanic",Spokane,Washington,True,Other,Not fleeing,True,-117.412,47.656000000000006,True
1321,2016-04-29,Shot,,48.0,Male,"White, non-Hispanic",Jackson,Missouri,False,Attack,Car,False,-90.185,32.299,True
1322,2016-04-30,Shot,Knife,42.0,Male,"White, non-Hispanic",Wausau,Wisconsin,False,Other,Not fleeing,False,-89.62,44.979,True
1323,2016-04-30,Shot,Knife,33.0,Male,"White, non-Hispanic",Spanish Fork,Utah,False,Other,Foot,False,-111.655,40.115,True
1324,2016-04-30,Shot,,55.0,Male,"White, non-Hispanic",Florence,Arizona,False,Attack,Car,False,-111.387,33.031,True
1325,2016-04-30,Shot,Knife,28.0,Male,Asian,Los Angeles,California,False,Other,Not fleeing,True,-118.47200000000001,34.228,True
1326,2016-05-01,Shot,Toy Weapon,25.0,Male,"Black, non-Hispanic",Orlando,Florida,False,Attack,Not fleeing,False,-81.402,28.535999999999998,True
1327,2016-05-01,Shot,Gun,28.0,Male,"White, non-Hispanic",Alamo,Tennessee,True,Other,Not fleeing,False,-89.12799999999999,35.851,True
1328,2016-05-02,Shot,Gun,52.0,Male,"Black, non-Hispanic",Greenville,South Carolina,False,Attack,Not fleeing,False,-82.336,34.902,True
1329,2016-05-03,Shot,Knife,59.0,Male,"White, non-Hispanic",Visalia,California,False,Other,Not fleeing,False,-119.264,36.343,True
1330,2016-05-04,Shot,,52.0,Male,"White, non-Hispanic",Philadelphia,Pennsylvania,False,Other,Not fleeing,False,-75.25,39.988,True
1331,2016-05-04,Shot,Gun,39.0,Male,"White, non-Hispanic",Burien,Washington,False,Attack,Car,False,-122.361,47.494,True
1332,2016-05-04,Shot,Knife,18.0,Male,,Temecula,California,False,Other,Not fleeing,False,-117.09,33.478,True
1333,2016-05-04,Shot,,40.0,Male,"White, non-Hispanic",Buffalo,Missouri,False,Attack,Not fleeing,False,-78.876,42.928000000000004,True
1334,2016-05-05,Shot,,36.0,Male,"White, non-Hispanic",Gretna,Louisiana,False,Attack,Car,False,-90.05,29.914,True
1335,2016-05-05,Shot,Gun,38.0,Male,"Black, non-Hispanic",Milwaukee,Wisconsin,False,Attack,Foot,True,-88.006,43.13399999999999,True
1336,2016-05-05,Shot,Gun,26.0,Female,"Black, non-Hispanic",Orlando,Florida,False,Attack,Not fleeing,False,-81.442,28.551,True
1337,2016-05-06,Shot,Gun,,Male,"Black, non-Hispanic",Weirton,West Virginia,True,Other,Not fleeing,False,-80.53699999999999,40.41,True
1338,2016-05-07,Shot,Gun,29.0,Male,"White, non-Hispanic",Lake Stevens,Washington,True,Other,Not fleeing,False,-122.065,48.048,True
1339,2016-05-07,Shot,Gun,37.0,Male,"Black, non-Hispanic",St. Petersburg,Florida,False,Attack,Other,False,-82.663,27.75,True
1340,2016-05-07,Shot and Tasered,Knife,29.0,Male,Other,Presque Isle,Maine,False,Other,Not fleeing,False,-68.014,46.68600000000001,True
1341,2016-05-08,Shot,Toy Weapon,21.0,Male,"Black, non-Hispanic",Long Beach,California,False,Other,Not fleeing,False,-118.191,33.795,True
1342,2016-05-09,Shot,Gun,33.0,Male,"Black, non-Hispanic",St. Paul,Minnesota,False,Attack,Not fleeing,False,-93.096,44.964,True
1343,2016-05-09,Shot,Unarmed,23.0,Male,"White, non-Hispanic",St. Martin,Mississippi,False,Attack,Not fleeing,False,-88.844,30.458000000000002,True
1344,2016-05-09,Shot,Gun,26.0,Male,"White, non-Hispanic",Chicago,Illinois,False,Other,Foot,False,-87.726,41.803999999999995,True
1345,2016-05-09,Shot,Gun,59.0,Male,,Hog Valley,Florida,False,Attack,Not fleeing,False,-81.516,27.665,True
1346,2016-05-09,Shot,Gun,29.0,Male,"White, non-Hispanic",Nacogdoches,Texas,True,Attack,Other,False,-94.64,31.622,True
1347,2016-05-09,Shot,Toy Weapon,33.0,Male,"Black, non-Hispanic",El Paso,Texas,False,Other,Not fleeing,False,-106.41799999999999,31.929000000000002,True
1348,2016-05-10,Shot,Knife,28.0,Male,"Black, non-Hispanic",Taunton,Massachusetts,True,Attack,Not fleeing,False,-71.051,41.863,True
1349,2016-05-11,Shot,Gun,35.0,Male,"White, non-Hispanic",Aurora,Colorado,False,Attack,Car,False,-104.725,39.719,True
1350,2016-05-11,Shot,,33.0,Male,Asian,San Diego,California,False,Other,Car,True,-117.056,32.705,True
1351,2016-05-11,Shot,Gun,24.0,Male,"Black, non-Hispanic",Greeley,Colorado,False,Attack,Car,False,-104.691,40.385,True
1352,2016-05-11,Shot,Gun,,Male,"White, non-Hispanic",Byng,Oklahoma,True,Attack,Car,False,-96.666,34.861,True
1353,2016-05-13,Shot,Gun,28.0,Male,Hispanic,Boyle Heights,California,False,Attack,Not fleeing,True,-118.20200000000001,34.025999999999996,True
1354,2016-05-14,Shot,Knife,19.0,Male,"White, non-Hispanic",Jacksonsville,Florida,True,Other,Not fleeing,False,-81.653,30.331,True
1355,2016-05-14,Shot,Gun,43.0,Male,Native American,Phoenix,Arizona,False,Attack,Not fleeing,True,-112.139,33.466,True
1356,2016-05-14,Shot,Gun,59.0,Male,"White, non-Hispanic",Osteen,Florida,False,Attack,Not fleeing,False,-81.134,28.9,True
1357,2016-05-14,Shot and Tasered,Gun,34.0,Male,"White, non-Hispanic",Stockbridge,Georgia,True,Other,Not fleeing,False,-84.191,33.591,True
1358,2016-05-15,Shot,Gun,35.0,Male,"White, non-Hispanic",Shawnee National Forest,Illinois,False,Attack,Foot,False,-88.4,37.547,True
1359,2016-05-16,Shot,Gun,23.0,Male,"Black, non-Hispanic",Riverdale,Georgia,False,Attack,Foot,False,-84.449,33.58,True
1360,2016-05-17,Shot,Ax,36.0,Male,"White, non-Hispanic",Siskiyou County,California,True,Other,Not fleeing,False,-121.48,41.961000000000006,True
1361,2016-05-18,Shot,Knife,46.0,Male,"White, non-Hispanic",New York,New York,True,Other,Not fleeing,False,-73.987,40.762,True
1362,2016-05-18,Shot,Gun,44.0,Male,"White, non-Hispanic",Sullivan,Missouri,False,Attack,Other,False,-91.181,38.199,True
1363,2016-05-18,Shot,Gun,20.0,Male,Hispanic,Phoenix,Arizona,False,Attack,Not fleeing,False,-111.978,33.378,True
1364,2016-05-19,Shot,Unarmed,30.0,Male,Hispanic,Las Vegas,Nevada,False,Attack,Not fleeing,False,-115.124,36.199,True
1365,2016-05-19,Shot,Unarmed,29.0,Female,"Black, non-Hispanic",San Francisco,California,False,Other,Car,False,-122.431,37.732,True
1366,2016-05-19,Shot,Knife,35.0,Male,Hispanic,Citrus Heights,California,False,Other,Not fleeing,True,-121.27600000000001,38.674,True
1367,2016-05-19,Shot,Gun,36.0,Male,"White, non-Hispanic",Fisty,Kentucky,False,Attack,Not fleeing,False,-83.101,37.335,True
1368,2016-05-19,Shot,Gun,22.0,Male,"Black, non-Hispanic",Miami,Florida,False,Other,Not fleeing,False,-80.23,25.844,True
1369,2016-05-20,Shot,Knife,31.0,Male,"Black, non-Hispanic",Omaha,Nebraska,False,Other,Foot,True,-96.17299999999999,41.292,True
1370,2016-05-21,Shot,Gun,63.0,Male,"White, non-Hispanic",Chesterfield County,South Carolina,False,Attack,Not fleeing,False,,,True
1371,2016-05-21,Shot,Unarmed,38.0,Male,"White, non-Hispanic",Oregon City,Oregon,True,Attack,Not fleeing,False,-122.615,45.351000000000006,True
1372,2016-05-21,Shot,Gun,31.0,Male,Native American,Flagstaff,Arizona,True,Attack,Not fleeing,True,,,True
1373,2016-05-22,Shot,Unarmed,27.0,Male,"Black, non-Hispanic",Hallandale Beach,Florida,False,Other,Car,True,-80.125,25.980999999999998,True
1374,2016-05-22,Shot,Gun,35.0,Male,Hispanic,Oxford,Massachusetts,False,Attack,Not fleeing,False,,,True
1375,2016-05-22,Shot,Unarmed,22.0,Male,"Black, non-Hispanic",Jacksonville,Florida,False,Other,Car,False,-81.85300000000001,30.234,True
1376,2016-05-22,Shot,Gun,28.0,Male,"White, non-Hispanic",Boulder,Colorado,True,Attack,Not fleeing,False,-105.28200000000001,40.027,True
1377,2016-05-23,Shot,Gun,26.0,Male,Native American,Flagstaff,Arizona,False,Attack,Foot,True,-111.655,35.198,True
1378,2016-05-24,Shot,Knife,22.0,Male,"White, non-Hispanic",Gresham,Oregon,False,Other,Not fleeing,False,-122.469,45.507,True
1379,2016-05-24,Shot,Taser,57.0,Male,,Harrisonville,Missouri,False,Other,Car,False,-94.36200000000001,38.646,True
1380,2016-05-24,Shot,Gun,31.0,Male,Hispanic,Albuquerque,New Mexico,False,Attack,Not fleeing,False,-106.51,35.069,True
1381,2016-05-25,Shot,Knife,43.0,Male,"White, non-Hispanic",Oklahoma City,Oklahoma,True,Other,Not fleeing,False,-97.53,35.466,True
1382,2016-05-25,Shot,,24.0,Male,"Black, non-Hispanic",Miami Gardens,Florida,False,Other,Car,False,-80.241,25.934,True
1383,2016-05-26,Shot,Gun,29.0,Male,"White, non-Hispanic",St. Paul,Minnesota,False,Attack,Not fleeing,False,-93.012,44.963,True
1384,2016-05-26,Shot,Gun,43.0,Male,"White, non-Hispanic",Lansing,Illinois,False,Attack,Foot,False,-87.559,41.586000000000006,True
1385,2016-05-26,Shot,Gun,,Male,,San Antonio,Texas,False,Other,Not fleeing,False,-98.65,29.418000000000003,True
1386,2016-05-26,Shot,,21.0,Male,"Black, non-Hispanic",Washington Park,Illinois,False,,Foot,False,-90.09700000000001,38.632,True
1387,2016-05-26,Shot,Gun,19.0,Male,Hispanic,Solvang,California,False,Attack,Car,False,,,True
1388,2016-05-26,Shot,Knife,48.0,Female,"White, non-Hispanic",Sneads,Florida,False,Other,Not fleeing,False,-84.941,30.708000000000002,True
1389,2016-05-26,Shot,Gun,25.0,Male,Hispanic,Socorro,New Mexico,False,Attack,Car,False,-106.89200000000001,34.058,True
1390,2016-05-27,Shot,Gun,59.0,Male,"White, non-Hispanic",Indianapolis,Indiana,False,Attack,Not fleeing,False,-86.16,39.727,True
1391,2016-05-28,Shot,Gun,50.0,Male,"Black, non-Hispanic",Eastaboga,Alabama,False,Attack,Not fleeing,False,-86.01899999999999,33.607,True
1392,2016-05-28,Shot,Gun,58.0,Male,"White, non-Hispanic",Albuquerque,New Mexico,False,Attack,Not fleeing,True,-106.601,35.128,True
1393,2016-05-29,Shot,Gun,25.0,Male,Hispanic,Houston,Texas,True,Attack,Not fleeing,False,-95.573,29.774,True
1394,2016-05-29,Shot,Knife,32.0,Male,"White, non-Hispanic",Deland,Florida,False,Other,Not fleeing,False,-81.3,28.978,True
1395,2016-05-29,Shot,Gun,53.0,Male,"White, non-Hispanic",Clinton,North Carolina,False,Attack,Not fleeing,True,-78.32300000000001,34.998000000000005,True
1396,2016-05-29,Shot and Tasered,Unarmed,38.0,Male,"White, non-Hispanic",Stoneville,North Carolina,False,Other,Car,False,-79.907,36.467,True
1397,2016-05-30,Shot,Gun,70.0,Male,"White, non-Hispanic",Tualatin,Oregon,False,Attack,Not fleeing,False,-122.77600000000001,45.388999999999996,True
1398,2016-05-30,Shot,Gun,33.0,Male,"Black, non-Hispanic",Tucson,Arizona,False,Attack,Not fleeing,False,-110.90100000000001,32.24,True
1399,2016-05-31,Shot,Knife,36.0,Male,"White, non-Hispanic",Bend,Oregon,False,Other,Not fleeing,False,-121.34200000000001,43.968,True
1400,2016-06-01,Shot,Gun,,Male,,Phoenix,Arizona,False,Attack,Not fleeing,False,-112.221,33.466,True
1401,2016-06-01,Shot,Gun,21.0,Male,"Black, non-Hispanic",Newnan,Georgia,False,Attack,Foot,True,,,True
1402,2016-06-01,Shot,Gun,51.0,Male,"White, non-Hispanic",Berea,Kentucky,False,Attack,Foot,False,-84.20100000000001,37.604,True
1403,2016-06-02,Shot,Knife,43.0,Male,"Black, non-Hispanic",Norfolk,Virginia,True,Other,Not fleeing,True,-76.282,36.848,True
1404,2016-06-02,Shot,Gun,18.0,Male,"Black, non-Hispanic",Charlotte,North Carolina,False,Other,Not fleeing,True,-80.757,35.291,True
1405,2016-06-03,Shot,Knife,33.0,Male,"White, non-Hispanic",Wasilla,Alaska,False,Other,Not fleeing,False,-149.439,61.581,True
1406,2016-06-03,Shot,Knife,34.0,Male,Native American,Parker,Arizona,False,Other,Not fleeing,False,-112.139,33.863,True
1407,2016-06-04,Shot,,31.0,Male,"White, non-Hispanic",Yreka,California,False,Attack,Not fleeing,False,-122.634,41.735,True
1408,2016-06-04,Shot,Gun,35.0,Male,"Black, non-Hispanic",Eufaula,Alabama,False,Attack,Other,True,,,True
1409,2016-06-04,Shot,Knife,31.0,Male,"White, non-Hispanic",Muncie,Indiana,True,Other,Not fleeing,True,-85.40100000000001,40.173,True
1410,2016-06-05,Shot,Gun,31.0,Male,"White, non-Hispanic",Cape Coral,Florida,False,Other,Car,False,-81.991,26.555999999999997,True
1411,2016-06-06,Shot,Gun,23.0,Male,"Black, non-Hispanic",Columbus,Ohio,False,Attack,Not fleeing,False,-82.977,40.009,True
1412,2016-06-06,Shot,Knife,25.0,Male,Other,Hilo,Hawaii,False,Other,Not fleeing,False,-155.066,19.685,True
1413,2016-06-07,Shot,Unarmed,25.0,Male,"White, non-Hispanic",Wagoner,Oklahoma,False,Other,Car,True,-95.384,35.946999999999996,True
1414,2016-06-07,Shot,Vehicle,21.0,Male,Hispanic,Turlock,California,False,Other,Not fleeing,False,-120.874,37.493,True
1415,2016-06-07,Shot,Gun,49.0,Male,"Black, non-Hispanic",Norman,Virginia,False,Other,Not fleeing,False,-78.657,37.431999999999995,True
1416,2016-06-07,Shot,Gun,63.0,Male,"White, non-Hispanic",Stockbridge,Georgia,False,Attack,Not fleeing,False,-84.19,33.593,True
1417,2016-06-08,Shot,Gun,43.0,Male,Hispanic,Kansas City,Missouri,False,Attack,Not fleeing,False,-94.54799999999999,39.062,True
1418,2016-06-09,Shot,Gun,34.0,Male,"White, non-Hispanic",Birmingham,Alabama,False,Attack,Car,False,-86.788,33.515,True
1419,2016-06-09,Shot,Gun,38.0,Male,"White, non-Hispanic",York,Pennsylvania,False,Attack,,False,-76.708,39.972,True
1420,2016-06-09,Shot,Gun,52.0,Male,"Black, non-Hispanic",Port Arthur,Texas,False,Other,Foot,False,-93.986,29.955,True
1421,2016-06-09,Shot,Gun,68.0,Male,"White, non-Hispanic",Ishpeming Township,Michigan,True,Attack,Not fleeing,True,-87.68799999999999,46.608999999999995,True
1422,2016-06-09,Shot,Baton,,Male,,Somerton,Arizona,False,Attack,Not fleeing,False,,,True
